NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
VIEIRA DA CUNHA,5,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Governador,PDT,5,1,-29.79719,-55.80258,ALEGRETE
OLÍVIO DUTRA,89,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Senador,PT,5,1,-29.79719,-55.80258,ALEGRETE
HAMILTON MOURÃO,83,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Senador,REPUBLICANOS,5,1,-29.79719,-55.80258,ALEGRETE
COMANDANTE NÁDIA,3,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Senador,PP,5,1,-29.79719,-55.80258,ALEGRETE
PROFESSOR NADO,4,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Senador,AVANTE,5,1,-29.79719,-55.80258,ALEGRETE
ANA AMÉLIA LEMOS,30,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Senador,PSD,5,1,-29.79719,-55.80258,ALEGRETE
Branco,14,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Senador,#NULO#,5,1,-29.79719,-55.80258,ALEGRETE
Nulo,8,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Senador,#NULO#,5,1,-29.79719,-55.80258,ALEGRETE
PEDRO WESTPHALEN,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PP,5,1,-29.79719,-55.80258,ALEGRETE
DR ZACCARO,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PP,5,1,-29.79719,-55.80258,ALEGRETE
LUCAS REDECKER,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PSDB,5,1,-29.79719,-55.80258,ALEGRETE
FRANCIANE BAYER,6,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,REPUBLICANOS,5,1,-29.79719,-55.80258,ALEGRETE
MARIO BRUCK,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PSB,5,1,-29.79719,-55.80258,ALEGRETE
MARIA EUNICE,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PT,5,1,-29.79719,-55.80258,ALEGRETE
LASIER MARTINS,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PODE,5,1,-29.79719,-55.80258,ALEGRETE
NOVO,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,NOVO,5,1,-29.79719,-55.80258,ALEGRETE
PT,6,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PT,5,1,-29.79719,-55.80258,ALEGRETE
PDT,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PDT,5,1,-29.79719,-55.80258,ALEGRETE
MDB,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,MDB,5,1,-29.79719,-55.80258,ALEGRETE
PP,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PP,5,1,-29.79719,-55.80258,ALEGRETE
Branco,9,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,#NULO#,5,1,-29.79719,-55.80258,ALEGRETE
Nulo,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,#NULO#,5,1,-29.79719,-55.80258,ALEGRETE
ROSSANO GONÇALVES,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PL,5,1,-29.79719,-55.80258,ALEGRETE
MARCON,3,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PT,5,1,-29.79719,-55.80258,ALEGRETE
POMPEO DE MATTOS,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PDT,5,1,-29.79719,-55.80258,ALEGRETE
ERIC LINS,4,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PL,5,1,-29.79719,-55.80258,ALEGRETE
DANRLEI DE DEUS GOLEIRO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PSD,5,1,-29.79719,-55.80258,ALEGRETE
MARLON SANTOS,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PL,5,1,-29.79719,-55.80258,ALEGRETE
SÉRGIO TURRA,3,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PP,5,1,-29.79719,-55.80258,ALEGRETE
PAULO PIMENTA,5,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PT,5,1,-29.79719,-55.80258,ALEGRETE
DENISE PESSÔA,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PT,5,1,-29.79719,-55.80258,ALEGRETE
MARCEL VAN HATTEM,5,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,NOVO,5,1,-29.79719,-55.80258,ALEGRETE
FÁBIO OSTERMANN,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,NOVO,5,1,-29.79719,-55.80258,ALEGRETE
COVATTI FILHO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PP,5,1,-29.79719,-55.80258,ALEGRETE
TENENTE CORONEL ZUCCO,9,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,REPUBLICANOS,5,1,-29.79719,-55.80258,ALEGRETE
MARCIO BIOLCHI,7,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,MDB,5,1,-29.79719,-55.80258,ALEGRETE
ZALUAR SOARES,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PP,5,1,-29.79719,-55.80258,ALEGRETE
ALEXANDRE LINDENMEYER,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PT,5,1,-29.79719,-55.80258,ALEGRETE
POLICIAL PENAL VAGNER FAN,9,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,MDB,5,1,-29.79719,-55.80258,ALEGRETE
DOUGLAS MAESTRO PIFADOR,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,UNIÃO,5,1,-29.79719,-55.80258,ALEGRETE
ARTUR GOULART TAXISTA DO BEM,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,REPUBLICANOS,5,1,-29.79719,-55.80258,ALEGRETE
GIOVANI CHERINI,3,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PL,5,1,-29.79719,-55.80258,ALEGRETE
AFONSO HAMM,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PP,5,1,-29.79719,-55.80258,ALEGRETE
FERNANDA MELCHIONNA,19,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PSOL,5,1,-29.79719,-55.80258,ALEGRETE
SANDERSON,10,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PL,5,1,-29.79719,-55.80258,ALEGRETE
ENFERMEIRA FÁBIA RICHTER,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PSD,5,1,-29.79719,-55.80258,ALEGRETE
JOCIMAR SANTOS,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PODE,5,1,-29.79719,-55.80258,ALEGRETE
ALCEU MOREIRA,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,MDB,5,1,-29.79719,-55.80258,ALEGRETE
MARIA DO ROSÁRIO,4,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PT,5,1,-29.79719,-55.80258,ALEGRETE
AFONSO MOTTA,93,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Federal,PDT,5,1,-29.79719,-55.80258,ALEGRETE
TINA NORONHA,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,NOVO,5,1,-29.79719,-55.80258,ALEGRETE
BISOL,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PDT,5,1,-29.79719,-55.80258,ALEGRETE
PROFESSORA HELENIR,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PT,5,1,-29.79719,-55.80258,ALEGRETE
LEONEL RADDE,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PT,5,1,-29.79719,-55.80258,ALEGRETE
INSPETOR PATRÍCIO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PP,5,1,-29.79719,-55.80258,ALEGRETE
CLAIR KUHN,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,MDB,5,1,-29.79719,-55.80258,ALEGRETE
LUCIANA GENRO,10,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PSOL,5,1,-29.79719,-55.80258,ALEGRETE
KAREN SANTOS,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PSOL,5,1,-29.79719,-55.80258,ALEGRETE
MIGUEL ROSSETTO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PT,5,1,-29.79719,-55.80258,ALEGRETE
LÚCIO DO PRADO,45,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PP,5,1,-29.79719,-55.80258,ALEGRETE
GENERAL CARRIÃO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PSC,5,1,-29.79719,-55.80258,ALEGRETE
PAULO BERQUO,28,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PT,5,1,-29.79719,-55.80258,ALEGRETE
LUANA ROLIM DE MOURA,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PP,5,1,-29.79719,-55.80258,ALEGRETE
LUÍS FERNANDO PIRES,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PP,5,1,-29.79719,-55.80258,ALEGRETE
MANOELA,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PDT,5,1,-29.79719,-55.80258,ALEGRETE
MAINARDI,6,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PT,5,1,-29.79719,-55.80258,ALEGRETE
JOÃO DERLY,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,REPUBLICANOS,5,1,-29.79719,-55.80258,ALEGRETE
PAI WILSON DE OXALÁ,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PSOL,5,1,-29.79719,-55.80258,ALEGRETE
EDIVILSON BRUM,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,MDB,5,1,-29.79719,-55.80258,ALEGRETE
BETO FANTINEL,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,MDB,5,1,-29.79719,-55.80258,ALEGRETE
GUSTAVO VICTORINO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,REPUBLICANOS,5,1,-29.79719,-55.80258,ALEGRETE
MOISÉS FONTOURA,11,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PDT,5,1,-29.79719,-55.80258,ALEGRETE
ADRIANO DORNELLES,4,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PL,5,1,-29.79719,-55.80258,ALEGRETE
GAÚCHO DA GERAL,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PSD,5,1,-29.79719,-55.80258,ALEGRETE
CAPITÃO MARTIM,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,REPUBLICANOS,5,1,-29.79719,-55.80258,ALEGRETE
RODRIGO LORENZONI,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PL,5,1,-29.79719,-55.80258,ALEGRETE
SLAVIERO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,NOVO,5,1,-29.79719,-55.80258,ALEGRETE
COSTELLA,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,MDB,5,1,-29.79719,-55.80258,ALEGRETE
PT,8,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PT,5,1,-29.79719,-55.80258,ALEGRETE
AIRTON LIMA,4,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PODE,5,1,-29.79719,-55.80258,ALEGRETE
FREDERICO ANTUNES,35,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PP,5,1,-29.79719,-55.80258,ALEGRETE
RAFAEL FLECK,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PDT,5,1,-29.79719,-55.80258,ALEGRETE
MANO CHANGES,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PSDB,5,1,-29.79719,-55.80258,ALEGRETE
PDT,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PDT,5,1,-29.79719,-55.80258,ALEGRETE
GÊNIFER,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PDT,5,1,-29.79719,-55.80258,ALEGRETE
NIVIO BRAZ POLICIAL FEDERAL,5,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PL,5,1,-29.79719,-55.80258,ALEGRETE
COMUNICADOR PAULO RICARDO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PSB,5,1,-29.79719,-55.80258,ALEGRETE
PSTU,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PSTU,5,1,-29.79719,-55.80258,ALEGRETE
EVA VALÉRIA LORENZATO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PT,5,1,-29.79719,-55.80258,ALEGRETE
VIVIANA FORTES,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,MDB,5,1,-29.79719,-55.80258,ALEGRETE
MDB,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,MDB,5,1,-29.79719,-55.80258,ALEGRETE
JEFERSON FERNANDES,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PT,5,1,-29.79719,-55.80258,ALEGRETE
Branco,14,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,#NULO#,5,1,-29.79719,-55.80258,ALEGRETE
PP,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PP,5,1,-29.79719,-55.80258,ALEGRETE
HELDER JACOBY,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PP,5,1,-29.79719,-55.80258,ALEGRETE
PROFESSORA GIOVANA,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PDT,5,1,-29.79719,-55.80258,ALEGRETE
STELA FARIAS,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PT,5,1,-29.79719,-55.80258,ALEGRETE
LUIZ MARENCO,7,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PDT,5,1,-29.79719,-55.80258,ALEGRETE
Nulo,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,#NULO#,5,1,-29.79719,-55.80258,ALEGRETE
ELIANA BAYER,6,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,REPUBLICANOS,5,1,-29.79719,-55.80258,ALEGRETE
GIUSEPPE RIESGO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,NOVO,5,1,-29.79719,-55.80258,ALEGRETE
DELEGADO ZUCCO,3,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,REPUBLICANOS,5,1,-29.79719,-55.80258,ALEGRETE
FELIPE CAMOZZATO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,NOVO,5,1,-29.79719,-55.80258,ALEGRETE
PSD,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Deputado Estadual,PSD,5,1,-29.79719,-55.80258,ALEGRETE
Nulo,4,E.E.E.F DEMÉTRIO RIBEIRO,Presidente,#NULO#,5,2,-29.78799,-55.79493,ALEGRETE
Branco,6,E.E.E.F DEMÉTRIO RIBEIRO,Presidente,#NULO#,5,2,-29.78799,-55.79493,ALEGRETE
CIRO GOMES,4,E.E.E.F DEMÉTRIO RIBEIRO,Presidente,PDT,5,2,-29.78799,-55.79493,ALEGRETE
LULA,128,E.E.E.F DEMÉTRIO RIBEIRO,Presidente,PT,5,2,-29.78799,-55.79493,ALEGRETE
SIMONE TEBET,14,E.E.E.F DEMÉTRIO RIBEIRO,Presidente,MDB,5,2,-29.78799,-55.79493,ALEGRETE
JAIR BOLSONARO,102,E.E.E.F DEMÉTRIO RIBEIRO,Presidente,PL,5,2,-29.78799,-55.79493,ALEGRETE
LUIS CARLOS HEINZE,16,E.E.E.F DEMÉTRIO RIBEIRO,Governador,PP,5,2,-29.78799,-55.79493,ALEGRETE
VIEIRA DA CUNHA,6,E.E.E.F DEMÉTRIO RIBEIRO,Governador,PDT,5,2,-29.78799,-55.79493,ALEGRETE
EDUARDO LEITE,68,E.E.E.F DEMÉTRIO RIBEIRO,Governador,PSDB,5,2,-29.78799,-55.79493,ALEGRETE
ONYX LORENZONI,70,E.E.E.F DEMÉTRIO RIBEIRO,Governador,PL,5,2,-29.78799,-55.79493,ALEGRETE
Branco,15,E.E.E.F DEMÉTRIO RIBEIRO,Governador,#NULO#,5,2,-29.78799,-55.79493,ALEGRETE
EDEGAR PRETTO,76,E.E.E.F DEMÉTRIO RIBEIRO,Governador,PT,5,2,-29.78799,-55.79493,ALEGRETE
Nulo,7,E.E.E.F DEMÉTRIO RIBEIRO,Governador,#NULO#,5,2,-29.78799,-55.79493,ALEGRETE
ANA AMÉLIA LEMOS,27,E.E.E.F DEMÉTRIO RIBEIRO,Senador,PSD,5,2,-29.78799,-55.79493,ALEGRETE
Branco,20,E.E.E.F DEMÉTRIO RIBEIRO,Senador,#NULO#,5,2,-29.78799,-55.79493,ALEGRETE
OLÍVIO DUTRA,116,E.E.E.F DEMÉTRIO RIBEIRO,Senador,PT,5,2,-29.78799,-55.79493,ALEGRETE
Nulo,11,E.E.E.F DEMÉTRIO RIBEIRO,Senador,#NULO#,5,2,-29.78799,-55.79493,ALEGRETE
PROFESSOR NADO,3,E.E.E.F DEMÉTRIO RIBEIRO,Senador,AVANTE,5,2,-29.78799,-55.79493,ALEGRETE
HAMILTON MOURÃO,79,E.E.E.F DEMÉTRIO RIBEIRO,Senador,REPUBLICANOS,5,2,-29.78799,-55.79493,ALEGRETE
COMANDANTE NÁDIA,2,E.E.E.F DEMÉTRIO RIBEIRO,Senador,PP,5,2,-29.78799,-55.79493,ALEGRETE
ERIC LINS,2,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PL,5,2,-29.78799,-55.79493,ALEGRETE
PAULO PIMENTA,4,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PT,5,2,-29.78799,-55.79493,ALEGRETE
MARLON SANTOS,3,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PL,5,2,-29.78799,-55.79493,ALEGRETE
AFONSO HAMM,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PP,5,2,-29.78799,-55.79493,ALEGRETE
JULIANA BRIZOLA,2,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PDT,5,2,-29.78799,-55.79493,ALEGRETE
POLICIAL PENAL VAGNER FAN,10,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,MDB,5,2,-29.78799,-55.79493,ALEGRETE
ALEXANDRE LINDENMEYER,6,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PT,5,2,-29.78799,-55.79493,ALEGRETE
MARCEL VAN HATTEM,2,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,NOVO,5,2,-29.78799,-55.79493,ALEGRETE
FELIPE PEDRI,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PL,5,2,-29.78799,-55.79493,ALEGRETE
NELSON MARCHEZAN JÚNIOR,4,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PSDB,5,2,-29.78799,-55.79493,ALEGRETE
GIOVANI CHERINI,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PL,5,2,-29.78799,-55.79493,ALEGRETE
DENISE PESSÔA,4,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PT,5,2,-29.78799,-55.79493,ALEGRETE
TENENTE CORONEL ZUCCO,17,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,REPUBLICANOS,5,2,-29.78799,-55.79493,ALEGRETE
MARCIO BIOLCHI,7,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,MDB,5,2,-29.78799,-55.79493,ALEGRETE
LEANDRO ALMEIDA,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PDT,5,2,-29.78799,-55.79493,ALEGRETE
MARIA RITA,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PC do B,5,2,-29.78799,-55.79493,ALEGRETE
MARIA DO ROSÁRIO,3,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PT,5,2,-29.78799,-55.79493,ALEGRETE
POMPEO DE MATTOS,4,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PDT,5,2,-29.78799,-55.79493,ALEGRETE
FERNANDA MELCHIONNA,24,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PSOL,5,2,-29.78799,-55.79493,ALEGRETE
SANDERSON,8,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PL,5,2,-29.78799,-55.79493,ALEGRETE
ANY ORTIZ,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,CIDADANIA,5,2,-29.78799,-55.79493,ALEGRETE
MARISA PROTETORA DE ANIMAIS,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PSB,5,2,-29.78799,-55.79493,ALEGRETE
PEDRO WESTPHALEN,2,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PP,5,2,-29.78799,-55.79493,ALEGRETE
MARCELO BRUM A VOZ DO  CAMPO,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,REPUBLICANOS,5,2,-29.78799,-55.79493,ALEGRETE
Nulo,2,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,#NULO#,5,2,-29.78799,-55.79493,ALEGRETE
PSD,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PSD,5,2,-29.78799,-55.79493,ALEGRETE
HUMBERTO MATOS,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PSOL,5,2,-29.78799,-55.79493,ALEGRETE
MICHELE WEGLER,1,E.E.E.F DEMÉTRIO RIBEIRO,Deputado Federal,PP,5,2,-29.78799,-55.79493,ALEGRETE
