NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
Nulo,9,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,#NULO#,25,11,-32.55482,-53.38219,JAGUARÃO
CIRO GOMES,12,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PDT,25,11,-32.55482,-53.38219,JAGUARÃO
FERNANDO HADDAD,33,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PT,25,11,-32.55482,-53.38219,JAGUARÃO
HENRIQUE MEIRELLES,2,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,MDB,25,11,-32.55482,-53.38219,JAGUARÃO
JAIR BOLSONARO,108,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PSL,25,11,-32.55482,-53.38219,JAGUARÃO
MARINA SILVA,1,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,REDE,25,11,-32.55482,-53.38219,JAGUARÃO
ALVARO DIAS,1,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PODE,25,11,-32.55482,-53.38219,JAGUARÃO
JOÃO AMOÊDO,3,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,NOVO,25,11,-32.55482,-53.38219,JAGUARÃO
GERALDO ALCKMIN,3,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PSDB,25,11,-32.55482,-53.38219,JAGUARÃO
GUILHERME BOULOS,1,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PSOL,25,11,-32.55482,-53.38219,JAGUARÃO
CABO DACIOLO,1,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PATRI,25,11,-32.55482,-53.38219,JAGUARÃO
Branco,5,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,#NULO#,25,12,-32.55525,-53.39098,JAGUARÃO
Nulo,9,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,#NULO#,25,12,-32.55525,-53.39098,JAGUARÃO
CIRO GOMES,19,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PDT,25,12,-32.55525,-53.39098,JAGUARÃO
FERNANDO HADDAD,39,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PT,25,12,-32.55525,-53.39098,JAGUARÃO
HENRIQUE MEIRELLES,1,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,MDB,25,12,-32.55525,-53.39098,JAGUARÃO
JAIR BOLSONARO,58,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PSL,25,12,-32.55525,-53.39098,JAGUARÃO
MARINA SILVA,1,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,REDE,25,12,-32.55525,-53.39098,JAGUARÃO
JOÃO AMOÊDO,1,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,NOVO,25,12,-32.55525,-53.39098,JAGUARÃO
GERALDO ALCKMIN,7,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PSDB,25,12,-32.55525,-53.39098,JAGUARÃO
GUILHERME BOULOS,2,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PSOL,25,12,-32.55525,-53.39098,JAGUARÃO
Branco,16,CLUBE 24 DE AGOSTO,Presidente,#NULO#,25,13,-32.55619,-53.37689,JAGUARÃO
Nulo,16,CLUBE 24 DE AGOSTO,Presidente,#NULO#,25,13,-32.55619,-53.37689,JAGUARÃO
CIRO GOMES,19,CLUBE 24 DE AGOSTO,Presidente,PDT,25,13,-32.55619,-53.37689,JAGUARÃO
FERNANDO HADDAD,99,CLUBE 24 DE AGOSTO,Presidente,PT,25,13,-32.55619,-53.37689,JAGUARÃO
HENRIQUE MEIRELLES,5,CLUBE 24 DE AGOSTO,Presidente,MDB,25,13,-32.55619,-53.37689,JAGUARÃO
JAIR BOLSONARO,99,CLUBE 24 DE AGOSTO,Presidente,PSL,25,13,-32.55619,-53.37689,JAGUARÃO
MARINA SILVA,5,CLUBE 24 DE AGOSTO,Presidente,REDE,25,13,-32.55619,-53.37689,JAGUARÃO
JOÃO AMOÊDO,4,CLUBE 24 DE AGOSTO,Presidente,NOVO,25,13,-32.55619,-53.37689,JAGUARÃO
GERALDO ALCKMIN,22,CLUBE 24 DE AGOSTO,Presidente,PSDB,25,13,-32.55619,-53.37689,JAGUARÃO
CABO DACIOLO,1,CLUBE 24 DE AGOSTO,Presidente,PATRI,25,13,-32.55619,-53.37689,JAGUARÃO
Branco,6,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,#NULO#,25,14,-32.56073,-53.38049,JAGUARÃO
Nulo,17,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,#NULO#,25,14,-32.56073,-53.38049,JAGUARÃO
CIRO GOMES,40,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PDT,25,14,-32.56073,-53.38049,JAGUARÃO
FERNANDO HADDAD,66,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PT,25,14,-32.56073,-53.38049,JAGUARÃO
HENRIQUE MEIRELLES,6,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,MDB,25,14,-32.56073,-53.38049,JAGUARÃO
JAIR BOLSONARO,106,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PSL,25,14,-32.56073,-53.38049,JAGUARÃO
MARINA SILVA,3,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,REDE,25,14,-32.56073,-53.38049,JAGUARÃO
JOÃO AMOÊDO,4,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,NOVO,25,14,-32.56073,-53.38049,JAGUARÃO
GERALDO ALCKMIN,23,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PSDB,25,14,-32.56073,-53.38049,JAGUARÃO
GUILHERME BOULOS,3,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PSOL,25,14,-32.56073,-53.38049,JAGUARÃO
CABO DACIOLO,1,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PATRI,25,14,-32.56073,-53.38049,JAGUARÃO
Branco,2,COLÉGIO NELSON WORTMANN,Presidente,#NULO#,25,15,-32.56183,-53.37322,JAGUARÃO
Nulo,7,COLÉGIO NELSON WORTMANN,Presidente,#NULO#,25,15,-32.56183,-53.37322,JAGUARÃO
CIRO GOMES,17,COLÉGIO NELSON WORTMANN,Presidente,PDT,25,15,-32.56183,-53.37322,JAGUARÃO
FERNANDO HADDAD,35,COLÉGIO NELSON WORTMANN,Presidente,PT,25,15,-32.56183,-53.37322,JAGUARÃO
HENRIQUE MEIRELLES,2,COLÉGIO NELSON WORTMANN,Presidente,MDB,25,15,-32.56183,-53.37322,JAGUARÃO
JAIR BOLSONARO,68,COLÉGIO NELSON WORTMANN,Presidente,PSL,25,15,-32.56183,-53.37322,JAGUARÃO
ALVARO DIAS,3,COLÉGIO NELSON WORTMANN,Presidente,PODE,25,15,-32.56183,-53.37322,JAGUARÃO
JOÃO AMOÊDO,1,COLÉGIO NELSON WORTMANN,Presidente,NOVO,25,15,-32.56183,-53.37322,JAGUARÃO
GERALDO ALCKMIN,7,COLÉGIO NELSON WORTMANN,Presidente,PSDB,25,15,-32.56183,-53.37322,JAGUARÃO
Branco,18,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,#NULO#,25,16,-32.55833,-53.37313,JAGUARÃO
Nulo,19,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,#NULO#,25,16,-32.55833,-53.37313,JAGUARÃO
CIRO GOMES,32,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PDT,25,16,-32.55833,-53.37313,JAGUARÃO
FERNANDO HADDAD,50,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PT,25,16,-32.55833,-53.37313,JAGUARÃO
HENRIQUE MEIRELLES,5,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,MDB,25,16,-32.55833,-53.37313,JAGUARÃO
JAIR BOLSONARO,114,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PSL,25,16,-32.55833,-53.37313,JAGUARÃO
MARINA SILVA,2,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,REDE,25,16,-32.55833,-53.37313,JAGUARÃO
JOÃO AMOÊDO,3,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,NOVO,25,16,-32.55833,-53.37313,JAGUARÃO
GERALDO ALCKMIN,18,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PSDB,25,16,-32.55833,-53.37313,JAGUARÃO
GUILHERME BOULOS,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PSOL,25,16,-32.55833,-53.37313,JAGUARÃO
Branco,7,CAMARA MUNICIPAL DE VEREADORES,Presidente,#NULO#,25,17,-32.56425,-53.37721,JAGUARÃO
Nulo,12,CAMARA MUNICIPAL DE VEREADORES,Presidente,#NULO#,25,17,-32.56425,-53.37721,JAGUARÃO
CIRO GOMES,23,CAMARA MUNICIPAL DE VEREADORES,Presidente,PDT,25,17,-32.56425,-53.37721,JAGUARÃO
FERNANDO HADDAD,56,CAMARA MUNICIPAL DE VEREADORES,Presidente,PT,25,17,-32.56425,-53.37721,JAGUARÃO
JAIR BOLSONARO,160,CAMARA MUNICIPAL DE VEREADORES,Presidente,PSL,25,17,-32.56425,-53.37721,JAGUARÃO
MARINA SILVA,4,CAMARA MUNICIPAL DE VEREADORES,Presidente,REDE,25,17,-32.56425,-53.37721,JAGUARÃO
ALVARO DIAS,5,CAMARA MUNICIPAL DE VEREADORES,Presidente,PODE,25,17,-32.56425,-53.37721,JAGUARÃO
JOÃO AMOÊDO,7,CAMARA MUNICIPAL DE VEREADORES,Presidente,NOVO,25,17,-32.56425,-53.37721,JAGUARÃO
GERALDO ALCKMIN,21,CAMARA MUNICIPAL DE VEREADORES,Presidente,PSDB,25,17,-32.56425,-53.37721,JAGUARÃO
GUILHERME BOULOS,2,CAMARA MUNICIPAL DE VEREADORES,Presidente,PSOL,25,17,-32.56425,-53.37721,JAGUARÃO
JOÃO GOULART FILHO,1,CAMARA MUNICIPAL DE VEREADORES,Presidente,PPL,25,17,-32.56425,-53.37721,JAGUARÃO
Branco,13,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,#NULO#,25,18,-32.56497,-53.37104,JAGUARÃO
Nulo,17,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,#NULO#,25,18,-32.56497,-53.37104,JAGUARÃO
CIRO GOMES,28,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,PDT,25,18,-32.56497,-53.37104,JAGUARÃO
FERNANDO HADDAD,76,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,PT,25,18,-32.56497,-53.37104,JAGUARÃO
HENRIQUE MEIRELLES,5,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,MDB,25,18,-32.56497,-53.37104,JAGUARÃO
JAIR BOLSONARO,102,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,PSL,25,18,-32.56497,-53.37104,JAGUARÃO
MARINA SILVA,4,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,REDE,25,18,-32.56497,-53.37104,JAGUARÃO
ALVARO DIAS,2,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,PODE,25,18,-32.56497,-53.37104,JAGUARÃO
JOÃO AMOÊDO,2,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,NOVO,25,18,-32.56497,-53.37104,JAGUARÃO
GERALDO ALCKMIN,12,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,PSDB,25,18,-32.56497,-53.37104,JAGUARÃO
GUILHERME BOULOS,1,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,PSOL,25,18,-32.56497,-53.37104,JAGUARÃO
CABO DACIOLO,2,ESCOLA MUNICIPAL DE ENS. FUND. PADRE PAGLIANI,Presidente,PATRI,25,18,-32.56497,-53.37104,JAGUARÃO
Branco,10,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,#NULO#,25,19,-32.56073,-53.38049,JAGUARÃO
Nulo,14,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,#NULO#,25,19,-32.56073,-53.38049,JAGUARÃO
CIRO GOMES,45,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PDT,25,19,-32.56073,-53.38049,JAGUARÃO
FERNANDO HADDAD,52,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PT,25,19,-32.56073,-53.38049,JAGUARÃO
HENRIQUE MEIRELLES,4,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,MDB,25,19,-32.56073,-53.38049,JAGUARÃO
JAIR BOLSONARO,127,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PSL,25,19,-32.56073,-53.38049,JAGUARÃO
MARINA SILVA,4,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,REDE,25,19,-32.56073,-53.38049,JAGUARÃO
ALVARO DIAS,5,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PODE,25,19,-32.56073,-53.38049,JAGUARÃO
JOÃO AMOÊDO,6,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,NOVO,25,19,-32.56073,-53.38049,JAGUARÃO
GERALDO ALCKMIN,9,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PSDB,25,19,-32.56073,-53.38049,JAGUARÃO
GUILHERME BOULOS,1,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PSOL,25,19,-32.56073,-53.38049,JAGUARÃO
CABO DACIOLO,2,ESCOLA ESTADUAL DE ENS. FUND. JOAQUIM CAETANO DA SILVA,Presidente,PATRI,25,19,-32.56073,-53.38049,JAGUARÃO
Branco,4,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,#NULO#,25,2,-32.55525,-53.39098,JAGUARÃO
Nulo,4,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,#NULO#,25,2,-32.55525,-53.39098,JAGUARÃO
CIRO GOMES,12,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PDT,25,2,-32.55525,-53.39098,JAGUARÃO
FERNANDO HADDAD,39,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PT,25,2,-32.55525,-53.39098,JAGUARÃO
HENRIQUE MEIRELLES,2,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,MDB,25,2,-32.55525,-53.39098,JAGUARÃO
JAIR BOLSONARO,62,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PSL,25,2,-32.55525,-53.39098,JAGUARÃO
MARINA SILVA,1,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,REDE,25,2,-32.55525,-53.39098,JAGUARÃO
GERALDO ALCKMIN,11,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PSDB,25,2,-32.55525,-53.39098,JAGUARÃO
Branco,13,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,#NULO#,25,20,-32.55833,-53.37313,JAGUARÃO
Nulo,13,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,#NULO#,25,20,-32.55833,-53.37313,JAGUARÃO
CIRO GOMES,26,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PDT,25,20,-32.55833,-53.37313,JAGUARÃO
FERNANDO HADDAD,59,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PT,25,20,-32.55833,-53.37313,JAGUARÃO
HENRIQUE MEIRELLES,3,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,MDB,25,20,-32.55833,-53.37313,JAGUARÃO
JAIR BOLSONARO,115,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PSL,25,20,-32.55833,-53.37313,JAGUARÃO
MARINA SILVA,2,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,REDE,25,20,-32.55833,-53.37313,JAGUARÃO
ALVARO DIAS,2,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PODE,25,20,-32.55833,-53.37313,JAGUARÃO
JOÃO AMOÊDO,3,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,NOVO,25,20,-32.55833,-53.37313,JAGUARÃO
GERALDO ALCKMIN,15,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PSDB,25,20,-32.55833,-53.37313,JAGUARÃO
GUILHERME BOULOS,3,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PSOL,25,20,-32.55833,-53.37313,JAGUARÃO
CABO DACIOLO,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,Presidente,PATRI,25,20,-32.55833,-53.37313,JAGUARÃO
Branco,9,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,#NULO#,25,21,-32.55525,-53.39098,JAGUARÃO
Nulo,2,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,#NULO#,25,21,-32.55525,-53.39098,JAGUARÃO
CIRO GOMES,15,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PDT,25,21,-32.55525,-53.39098,JAGUARÃO
FERNANDO HADDAD,43,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PT,25,21,-32.55525,-53.39098,JAGUARÃO
HENRIQUE MEIRELLES,2,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,MDB,25,21,-32.55525,-53.39098,JAGUARÃO
JAIR BOLSONARO,65,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PSL,25,21,-32.55525,-53.39098,JAGUARÃO
JOÃO AMOÊDO,1,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,NOVO,25,21,-32.55525,-53.39098,JAGUARÃO
GERALDO ALCKMIN,7,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PSDB,25,21,-32.55525,-53.39098,JAGUARÃO
Branco,5,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,#NULO#,25,23,-32.55525,-53.39098,JAGUARÃO
Nulo,7,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,#NULO#,25,23,-32.55525,-53.39098,JAGUARÃO
CIRO GOMES,15,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PDT,25,23,-32.55525,-53.39098,JAGUARÃO
FERNANDO HADDAD,35,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PT,25,23,-32.55525,-53.39098,JAGUARÃO
HENRIQUE MEIRELLES,2,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,MDB,25,23,-32.55525,-53.39098,JAGUARÃO
JAIR BOLSONARO,63,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PSL,25,23,-32.55525,-53.39098,JAGUARÃO
ALVARO DIAS,2,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PODE,25,23,-32.55525,-53.39098,JAGUARÃO
JOÃO AMOÊDO,3,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,NOVO,25,23,-32.55525,-53.39098,JAGUARÃO
GERALDO ALCKMIN,4,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PSDB,25,23,-32.55525,-53.39098,JAGUARÃO
GUILHERME BOULOS,2,UNIVERSIDADE FEDERAL DO PAMPA,Presidente,PSOL,25,23,-32.55525,-53.39098,JAGUARÃO
Branco,6,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,#NULO#,25,24,-32.55482,-53.38219,JAGUARÃO
Nulo,3,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,#NULO#,25,24,-32.55482,-53.38219,JAGUARÃO
CIRO GOMES,26,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PDT,25,24,-32.55482,-53.38219,JAGUARÃO
FERNANDO HADDAD,50,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PT,25,24,-32.55482,-53.38219,JAGUARÃO
HENRIQUE MEIRELLES,6,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,MDB,25,24,-32.55482,-53.38219,JAGUARÃO
JAIR BOLSONARO,81,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PSL,25,24,-32.55482,-53.38219,JAGUARÃO
MARINA SILVA,2,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,REDE,25,24,-32.55482,-53.38219,JAGUARÃO
ALVARO DIAS,1,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PODE,25,24,-32.55482,-53.38219,JAGUARÃO
JOÃO AMOÊDO,2,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,NOVO,25,24,-32.55482,-53.38219,JAGUARÃO
GERALDO ALCKMIN,9,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PSDB,25,24,-32.55482,-53.38219,JAGUARÃO
GUILHERME BOULOS,1,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PSOL,25,24,-32.55482,-53.38219,JAGUARÃO
CABO DACIOLO,3,SOCIEDADE HARMONIA JAGUARAO - SEDE ESPORTIVA,Presidente,PATRI,25,24,-32.55482,-53.38219,JAGUARÃO
Branco,14,CENTRO DE SAUDE,Presidente,#NULO#,25,25,-32.56859,-53.37713,JAGUARÃO
Nulo,9,CENTRO DE SAUDE,Presidente,#NULO#,25,25,-32.56859,-53.37713,JAGUARÃO
CIRO GOMES,33,CENTRO DE SAUDE,Presidente,PDT,25,25,-32.56859,-53.37713,JAGUARÃO
FERNANDO HADDAD,68,CENTRO DE SAUDE,Presidente,PT,25,25,-32.56859,-53.37713,JAGUARÃO
HENRIQUE MEIRELLES,6,CENTRO DE SAUDE,Presidente,MDB,25,25,-32.56859,-53.37713,JAGUARÃO
JAIR BOLSONARO,116,CENTRO DE SAUDE,Presidente,PSL,25,25,-32.56859,-53.37713,JAGUARÃO
MARINA SILVA,5,CENTRO DE SAUDE,Presidente,REDE,25,25,-32.56859,-53.37713,JAGUARÃO
ALVARO DIAS,3,CENTRO DE SAUDE,Presidente,PODE,25,25,-32.56859,-53.37713,JAGUARÃO
EYMAEL,1,CENTRO DE SAUDE,Presidente,DC,25,25,-32.56859,-53.37713,JAGUARÃO
JOÃO AMOÊDO,4,CENTRO DE SAUDE,Presidente,NOVO,25,25,-32.56859,-53.37713,JAGUARÃO
GERALDO ALCKMIN,17,CENTRO DE SAUDE,Presidente,PSDB,25,25,-32.56859,-53.37713,JAGUARÃO
GUILHERME BOULOS,2,CENTRO DE SAUDE,Presidente,PSOL,25,25,-32.56859,-53.37713,JAGUARÃO
CABO DACIOLO,1,CENTRO DE SAUDE,Presidente,PATRI,25,25,-32.56859,-53.37713,JAGUARÃO
Branco,1,CAPELA NOSSA SENHORA DE LOURDES,Presidente,#NULO#,25,26,-32.22328,-53.32207,JAGUARÃO
Nulo,1,CAPELA NOSSA SENHORA DE LOURDES,Presidente,#NULO#,25,26,-32.22328,-53.32207,JAGUARÃO
CIRO GOMES,1,CAPELA NOSSA SENHORA DE LOURDES,Presidente,PDT,25,26,-32.22328,-53.32207,JAGUARÃO
FERNANDO HADDAD,17,CAPELA NOSSA SENHORA DE LOURDES,Presidente,PT,25,26,-32.22328,-53.32207,JAGUARÃO
JAIR BOLSONARO,12,CAPELA NOSSA SENHORA DE LOURDES,Presidente,PSL,25,26,-32.22328,-53.32207,JAGUARÃO
ALVARO DIAS,2,CAPELA NOSSA SENHORA DE LOURDES,Presidente,PODE,25,26,-32.22328,-53.32207,JAGUARÃO
