NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
BEATRIZ KRAINOVIC,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PP,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
FREDERICO ANTUNES,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PP,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
SERGIO TURRA,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PP,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
FETTER,3,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PP,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
CIRO SIMONI,5,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
GILMAR SOSSELLA,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
EDUARDO LOUREIRO,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
DR BASEGIO,3,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
MARCIO ESPINDOLA,5,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
SPOTORNO,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
SOFIA CAVEDON,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
ZÉ NUNES,4,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
MIRIAM MARRONI,7,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
CLASSMANN,4,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PTB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
ROBINHO,85,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PMDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
FÁBIO BRANCO,66,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PMDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
DR. FAVIO TELIS,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PMDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
SANDRO SOTILLI,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PSB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
ADILSON TROCA,55,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PSDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
JARDEL CENTROAVANTE,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PSD,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
LEANDRO ALMEIDA,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PC do B,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
MANUELA D AVILA,5,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PC do B,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
FLAVIO VIGILANTE,18,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,SD,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
PP,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PP,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
PDT,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
PMDB,3,ESCOLA MUNICIPAL DELFINA DA CUNHA,DEPUTADO ESTADUAL,PMDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
BRANCO,6,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,PRESIDENTE,,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
LUCIANA GENRO,3,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,PRESIDENTE,PSOL,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
AÉCIO NEVES,104,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,PRESIDENTE,PSDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
MARINA SILVA,23,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,PRESIDENTE,PSB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
LEVY FIDELIX,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,PRESIDENTE,PRTB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
DILMA,132,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,PRESIDENTE,PT,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
NULO,12,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,PRESIDENTE,,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
BRANCO,9,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,GOVERNADOR,,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
ROBERTO ROBAINA,2,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,GOVERNADOR,PSOL,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
JOSÉ IVO SARTORI,73,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,GOVERNADOR,PMDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
TARSO GENRO,96,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,GOVERNADOR,PT,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
VIEIRA DA CUNHA,14,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,GOVERNADOR,PDT,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
ANA AMELIA LEMOS,72,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,GOVERNADOR,PP,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
NULO,15,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,GOVERNADOR,,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
BRANCO,18,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,SENADOR,,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
NULO,20,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,SENADOR,,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
SIMONE LEITE,19,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,SENADOR,PP,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
LASIER MARTINS,94,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,SENADOR,PDT,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
OLÍVIO DUTRA,87,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,SENADOR,PT,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
SIMON,43,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,SENADOR,PMDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
PT,7,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PT,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
PMDB,4,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PMDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
PR,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PR,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
PSB,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
PSDB,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
PDT,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PDT,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
PRB,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PRB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
FERNANDO MARRONI,13,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PT,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
BUSATO,3,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PTB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
PASTOR AIRTON LIMA,3,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PTB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
RONALDO NOGUEIRA,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PTB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
GIOVANI MORALLES,4,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PTB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
ALCEU MOREIRA,20,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PMDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
JOSÉ FOGAÇA,2,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PMDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
GIOVANI FELTES,3,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PMDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
JULIO CESAR,8,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PMDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
LOURDES SPRENGER,2,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PMDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
MATHEUS GOMES 'GORDO',1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSTU,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
GAUCHINHO DE DEUS,2,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSC,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
EVERLEI,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
DRA.ROSELI POGGERE,2,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
ALEXANDRE ROSO,2,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
MAURO LOCATELLI,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
JAIR RIZZO,15,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
BETO GRILL,6,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
PATRICIA FISCHBORN,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
YEDA CRUSIUS,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
NELSON MARCHEZAN JUNIOR,18,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSDB,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
BERNARDO CORREA,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSOL,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
LUAN BADIA,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSOL,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
DANRLEI DE DEUS GOLEIRO,4,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PSD,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
ASSIS MELO,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PC do B,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
JOSE PROVIDEL,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PC do B,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
JOÃO DERLY,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,PC do B,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
CLAUDIO JANTA,1,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARQUES DE SOUZA,DEPUTADO FEDERAL,SD,130,2,-32.0126,-52.04274,SÃO JOSÉ DO NORTE
